journey_key,line_key,operator_ref,origin_aimed_departure_time,event_date,hour_of_day,day_of_week,is_peak,delay_minutes,is_compliant,fare_proxy,fare_band,has_disruption,disruption_severity_score,primary_disruption_reason,hist_line_noncompliance_rate,hist_line_delay_mean,hist_line_delay_std,hist_line_n_prior,model_name,prediction,probability_compliant,hypothetical_exposure,prob_noncompliant
ANWE|79C|1045|2026-06-15|3044,79C,ANWE,2026-06-15 12:33:00,2026-06-15,12.0,2.0,0.0,-0.6166666666666667,1,1.81031746031746,network_default,1,4.0,roadworks,0.4666666666666667,11.740277777777774,25.817741110369415,60.0,GBT,1,0.5388886188375911,0.8347579844694084,0.4611113811624089
ANWE|79C|1033|2026-06-15|3203,79C,ANWE,2026-06-15 10:33:00,2026-06-15,10.0,2.0,0.0,1.55,1,1.81031746031746,network_default,1,2.0,roadworks,0.5,13.179166666666662,28.10221811744701,48.0,GBT,1,0.5388886188375911,0.8347579844694084,0.4611113811624089
ANWE|79C|1053|2026-06-15|3089,79C,ANWE,2026-06-15 13:53:00,2026-06-15,13.0,2.0,0.0,19.516666666666666,0,1.81031746031746,network_default,1,4.0,roadworks,0.49275362318840576,10.929951690821252,24.192691460349568,69.0,GBT,1,0.5388886188375911,0.8347579844694084,0.4611113811624089
ANWE|79C|1043|2026-06-15|3206,79C,ANWE,2026-06-15 12:13:00,2026-06-15,12.0,2.0,0.0,6.866666666666666,0,1.81031746031746,network_default,1,4.0,roadworks,0.4655172413793104,12.000287356321834,26.22270835819928,58.0,GBT,1,0.5388886188375911,0.8347579844694084,0.4611113811624089
ANWE|79C|1075|2026-06-15|3089,79C,ANWE,2026-06-15 17:41:00,2026-06-15,17.0,2.0,1.0,12.05,0,1.81031746031746,network_default,1,4.0,roadworks,0.4725274725274725,8.085897435897431,25.057563472522357,91.0,GBT,1,0.5407518285676638,0.8313849833628244,0.4592481714323362
ANWE|79C|1079|2026-06-15|3078,79C,ANWE,2026-06-15 18:20:00,2026-06-15,18.0,2.0,1.0,0.21666666666666667,1,1.81031746031746,network_default,1,4.0,roadworks,0.4787234042553191,8.021808510638294,24.66628402621404,94.0,GBT,1,0.5407518285676638,0.8313849833628244,0.4592481714323362
ANWE|3C|1047|2026-06-15|3041,3C,ANWE,2026-06-15 15:25:00,2026-06-15,15.0,2.0,0.0,0.5,1,1.81031746031746,network_default,0,0.0,none,0.7272727272727273,3.630303030303031,3.3332234830384215,11.0,GBT,1,0.5419249886311236,0.829261191216196,0.4580750113688764
ANWE|X4|1011|2026-06-15|2792,X4,ANWE,2026-06-15 08:46:00,2026-06-15,8.0,2.0,1.0,1.0666666666666667,1,1.81031746031746,network_default,1,5.0,specialEvent,0.5555555555555556,2.238888888888889,3.463450030116085,9.0,GBT,1,0.5431004014556904,0.8271333208568017,0.4568995985443096
ANWE|2|5061|2026-06-14|3041,2,ANWE,2026-06-14 15:48:00,2026-06-14,15.0,1.0,0.0,21.066666666666666,0,1.81031746031746,network_default,1,3.0,incident,1.0,17.766666666666666,0.0,1.0,GBT,1,0.544283176638066,0.8249921222925168,0.455716823361934
ANWE|3C|1035|2026-06-15|3052,3C,ANWE,2026-06-15 12:25:00,2026-06-15,12.0,2.0,0.0,0.21666666666666667,1,1.81031746031746,network_default,0,0.0,none,1.0,4.872916666666667,3.065009095250494,8.0,GBT,1,0.5447932086942464,0.8240688023558919,0.4552067913057536
ANWE|79C|1065|2026-06-16|3077,79C,ANWE,2026-06-16 16:01:00,2026-06-16,16.0,3.0,1.0,3.8833333333333333,0,1.81031746031746,network_default,1,1.0,unknown,0.4020618556701031,6.997250859106525,20.8956194543267,194.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1057|2026-06-16|3104,79C,ANWE,2026-06-16 14:37:00,2026-06-16,14.0,3.0,0.0,-0.1,1,1.81031746031746,network_default,1,1.0,unknown,0.3891891891891892,6.73387387387387,20.84155677574644,185.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1053|2026-06-16|3049,79C,ANWE,2026-06-16 13:53:00,2026-06-16,13.0,3.0,0.0,3.033333333333333,0,1.81031746031746,network_default,0,0.0,none,0.37777777777777777,6.713425925925922,21.109682609343796,180.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1058|2026-06-16|3104,79C,ANWE,2026-06-16 12:41:00,2026-06-16,12.0,3.0,0.0,-0.03333333333333333,1,1.81031746031746,network_default,0,0.0,none,0.368421052631579,6.368226120857696,20.646682641280286,171.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1068|2026-06-16|3105,79C,ANWE,2026-06-16 14:20:00,2026-06-16,14.0,3.0,0.0,9.533333333333333,0,1.81031746031746,network_default,1,1.0,unknown,0.3825136612021858,6.665209471766845,20.942109236102674,183.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1047|2026-06-16|2795,79C,ANWE,2026-06-16 12:53:00,2026-06-16,12.0,3.0,0.0,3.033333333333333,0,1.81031746031746,network_default,0,0.0,none,0.36627906976744184,6.331007751937981,20.59200966410119,172.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1063|2026-06-16|3053,79C,ANWE,2026-06-16 15:41:00,2026-06-16,15.0,3.0,0.0,-0.03333333333333333,1,1.81031746031746,network_default,1,1.0,unknown,0.40104166666666663,7.004079861111106,20.994494953347154,192.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1055|2026-06-16|3001,79C,ANWE,2026-06-16 14:13:00,2026-06-16,14.0,3.0,0.0,0.4,1,1.81031746031746,network_default,1,1.0,unknown,0.3846153846153846,6.699633699633695,20.99468814956231,182.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1049|2026-06-16|3106,79C,ANWE,2026-06-16 13:13:00,2026-06-16,13.0,3.0,0.0,1.5666666666666667,1,1.81031746031746,network_default,0,0.0,none,0.37356321839080464,6.3157088122605325,20.47422112345704,174.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1061|2026-06-16|3050,79C,ANWE,2026-06-16 15:21:00,2026-06-16,15.0,3.0,0.0,10.5,0,1.81031746031746,network_default,1,1.0,unknown,0.3915343915343915,6.653527336860665,20.63036754192423,189.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1051|2026-06-16|3164,79C,ANWE,2026-06-16 13:33:00,2026-06-16,13.0,3.0,0.0,2.816666666666667,0,1.81031746031746,network_default,0,0.0,none,0.3728813559322034,6.299811676082858,20.31743152945842,177.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1071|2026-06-16|3106,79C,ANWE,2026-06-16 17:03:00,2026-06-16,17.0,3.0,1.0,-0.18333333333333332,1,1.81031746031746,network_default,1,1.0,unknown,0.3980099502487562,6.840132669983412,20.55318752473092,201.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|79C|1059|2026-06-16|3018,79C,ANWE,2026-06-16 15:00:00,2026-06-16,15.0,3.0,0.0,6.116666666666666,0,1.81031746031746,network_default,1,1.0,unknown,0.39037433155080214,6.691354723707661,20.735375965591416,187.0,GBT,1,0.546378948727941,0.8211981094853702,0.453621051272059
ANWE|1|1121|2026-07-13|2790,1,ANWE,2026-07-13 17:00:00,2026-07-13,17.0,2.0,1.0,18.233333333333334,0,1.81031746031746,network_default,0,0.0,none,0.21666666666666667,1.6397222222222223,4.1780266336524825,120.0,GBT,1,0.5470957610218108,0.8199004516740075,0.4529042389781892
ANWE|110|5003|2026-07-12|3044,110,ANWE,2026-07-12 08:10:00,2026-07-12,8.0,1.0,1.0,34.983333333333334,0,1.81031746031746,network_default,0,0.0,none,0.3795620437956204,5.236253041362531,13.401079408805854,137.0,GBT,1,0.548191384171822,0.8179170259556142,0.451808615828178
ANWE|79C|1057|2026-06-15|3050,79C,ANWE,2026-06-15 14:37:00,2026-06-15,14.0,2.0,0.0,13.166666666666666,0,1.81031746031746,network_default,1,4.0,roadworks,0.4931506849315068,10.665068493150681,23.608175497959717,73.0,GBT,1,0.5524339463951129,0.8102366414863075,0.4475660536048871
ANWE|2|1025|2026-06-16|3105,2,ANWE,2026-06-16 07:04:00,2026-06-16,7.0,3.0,1.0,10.0,0,1.81031746031746,network_default,1,2.0,roadworks,0.12307692307692308,1.0205128205128207,3.9747071097007862,65.0,GBT,1,0.5538458763388232,0.8076806000564636,0.4461541236611768
ANWE|2|1085|2026-06-16|3101,2,ANWE,2026-06-16 13:06:00,2026-06-16,13.0,3.0,0.0,9.8,0,1.81031746031746,network_default,1,4.0,roadworks,0.13186813186813184,1.0472527472527473,3.873056871417743,91.0,GBT,1,0.5538458763388232,0.8076806000564636,0.4461541236611768
ANWE|79C|1080|2026-07-14|3163,79C,ANWE,2026-07-14 16:34:00,2026-07-14,16.0,3.0,1.0,-0.21666666666666667,1,1.81031746031746,network_default,0,0.0,none,0.46570397111913353,16.933995186522267,33.42001471902162,277.0,GBT,1,0.5586565798798627,0.7989716994397087,0.4413434201201373
ANWE|79C|1067|2026-06-16|3105,79C,ANWE,2026-06-16 16:21:00,2026-06-16,16.0,3.0,1.0,0.15,1,1.81031746031746,network_default,1,1.0,unknown,0.40306122448979587,6.949489795918363,20.794140152832036,196.0,GBT,1,0.5603580442552821,0.7958915087727788,0.43964195574471787
ANWE|79C|1069|2026-06-16|2795,79C,ANWE,2026-06-16 16:41:00,2026-06-16,16.0,3.0,1.0,0.05,1,1.81031746031746,network_default,1,1.0,unknown,0.4040404040404041,6.931818181818178,20.695316448514824,198.0,GBT,1,0.5603580442552821,0.7958915087727788,0.43964195574471787
ANWE|79C|1075|2026-06-16|3049,79C,ANWE,2026-06-16 17:41:00,2026-06-16,17.0,3.0,1.0,2.1666666666666665,0,1.81031746031746,network_default,1,1.0,unknown,0.4,6.8452845528455235,20.382470681883152,205.0,GBT,1,0.5603580442552821,0.7958915087727788,0.43964195574471787
ANWE|82A|1052|2026-07-14|3162,82A,ANWE,2026-07-14 17:12:00,2026-07-14,17.0,3.0,1.0,1.8166666666666667,1,1.81031746031746,network_default,0,0.0,none,0.4326923076923077,25.1253205128205,41.440170058476,208.0,GBT,1,0.5603580442552821,0.7958915087727788,0.43964195574471787
ANWE|82A|1050|2026-07-14|3104,82A,ANWE,2026-07-14 16:43:00,2026-07-14,16.0,3.0,1.0,40.15,0,1.81031746031746,network_default,0,0.0,none,0.4292682926829269,25.115365853658528,41.68803750557796,205.0,GBT,1,0.5603580442552821,0.7958915087727788,0.43964195574471787
ANWE|82A|1048|2026-07-14|3042,82A,ANWE,2026-07-14 16:15:00,2026-07-14,16.0,3.0,1.0,0.38333333333333336,1,1.81031746031746,network_default,0,0.0,none,0.427860696517413,24.39203980099502,40.87278638500148,201.0,GBT,1,0.5603580442552821,0.7958915087727788,0.43964195574471787
ANWE|82A|1058|2026-07-14|3053,82A,ANWE,2026-07-14 18:42:00,2026-07-14,18.0,3.0,1.0,37.583333333333336,0,1.81031746031746,network_default,0,0.0,none,0.4372093023255814,24.64248062015503,40.913840770711346,215.0,GBT,1,0.5603580442552821,0.7958915087727788,0.43964195574471787
ANWE|79C|1079|2026-06-16|3104,79C,ANWE,2026-06-16 18:20:00,2026-06-16,18.0,3.0,1.0,0.1,1,1.81031746031746,network_default,0,0.0,none,0.39903846153846156,6.75697115384615,20.247834970728285,208.0,GBT,1,0.5603580442552821,0.7958915087727788,0.43964195574471787
ANWE|79C|1046|2026-06-15|3044,79C,ANWE,2026-06-15 10:41:00,2026-06-15,10.0,2.0,0.0,1.1833333333333333,1,1.81031746031746,network_default,1,2.0,roadworks,0.4897959183673469,12.941836734693872,27.857526935691702,49.0,GBT,1,0.5608655660940542,0.7949727331265573,0.43913443390594575
ANWE|110|1053|2026-06-15|2968,110,ANWE,2026-06-15 17:18:00,2026-06-15,17.0,2.0,1.0,0.11666666666666667,1,1.81031746031746,network_default,0,0.0,none,0.49090909090909096,5.46060606060606,13.603758922721859,55.0,GBT,1,0.5612619345387542,0.7942551804103981,0.43873806546124583
ANWE|110|1051|2026-07-13|3089,110,ANWE,2026-07-13 16:48:00,2026-07-13,16.0,2.0,1.0,15.116666666666667,0,1.81031746031746,network_default,0,0.0,none,0.3793103448275862,5.24,13.296691172693128,145.0,GBT,1,0.5619852380522944,0.7929457714307273,0.4380147619477056
ANWE|1|1109|2026-07-14|3161,1,ANWE,2026-07-14 15:48:00,2026-07-14,15.0,3.0,0.0,15.5,0,1.81031746031746,network_default,0,0.0,none,0.2295081967213115,1.915983606557377,4.66749913744782,122.0,GBT,1,0.5620191591685815,0.7928843634416394,0.4379808408314185
ANWE|79C|1003|2026-06-15|3136,79C,ANWE,2026-06-15 06:04:00,2026-06-15,6.0,2.0,0.0,0.6333333333333333,1,1.81031746031746,network_default,0,0.0,none,0.65,28.750000000000007,38.650683705171275,20.0,GBT,1,0.5653247421755851,0.7869002088075319,0.43467525782441485
ANWE|79C|1012|2026-06-15|3136,79C,ANWE,2026-06-15 05:00:00,2026-06-15,5.0,2.0,0.0,12.2,0,1.81031746031746,network_default,0,0.0,none,0.8461538461538461,42.8371794871795,41.71535885654004,13.0,GBT,1,0.5653247421755851,0.7869002088075319,0.43467525782441485
ANWE|79C|1001|2026-06-15|3206,79C,ANWE,2026-06-15 05:14:00,2026-06-15,5.0,2.0,0.0,0.5,1,1.81031746031746,network_default,0,0.0,none,0.8,37.90444444444446,40.82652201046397,15.0,GBT,1,0.5653247421755851,0.7869002088075319,0.43467525782441485
ANWE|1|1111|2026-06-15|3178,1,ANWE,2026-06-15 16:00:00,2026-06-15,16.0,2.0,1.0,0.3,1,1.81031746031746,network_default,1,7.0,roadworks,0.3137254901960784,1.7934640522875818,3.2329691864211423,51.0,GBT,1,0.5662496725982954,0.7852257911137207,0.4337503274017046
ANWE|1|1113|2026-06-15|2795,1,ANWE,2026-06-15 16:12:00,2026-06-15,16.0,2.0,1.0,0.6833333333333333,1,1.81031746031746,network_default,1,7.0,roadworks,0.3076923076923077,1.7647435897435897,3.2078091904360027,52.0,GBT,1,0.5662496725982954,0.7852257911137207,0.4337503274017046
ANWE|82A|1004|2026-06-15|3160,82A,ANWE,2026-06-15 05:57:00,2026-06-15,5.0,2.0,0.0,0.11666666666666667,1,1.81031746031746,network_default,1,3.0,roadClosed,0.5555555555555556,55.464814814814815,56.47813414846309,18.0,GBT,1,0.568247732088227,0.7816086691323445,0.431752267911773
ANWE|82A|1002|2026-06-15|3106,82A,ANWE,2026-06-15 05:27:00,2026-06-15,5.0,2.0,0.0,0.06666666666666667,1,1.81031746031746,network_default,1,3.0,roadClosed,0.6666666666666667,66.57555555555555,55.49491749453158,15.0,GBT,1,0.568247732088227,0.7816086691323445,0.431752267911773
ANWE|82A|1009|2026-06-15|3104,82A,ANWE,2026-06-15 04:57:00,2026-06-15,4.0,2.0,0.0,4.85,0,1.81031746031746,network_default,1,3.0,roadClosed,0.6923076923076923,76.41666666666666,52.96455095068216,13.0,GBT,1,0.5697335016636127,0.7789189545280153,0.4302664983363873
ANWE|79C|5011|2026-07-12|3138,79C,ANWE,2026-07-12 09:45:00,2026-07-12,9.0,1.0,1.0,-0.016666666666666666,1,1.81031746031746,network_default,0,0.0,none,0.39917695473251025,8.895336076817554,23.28607983260831,243.0,GBT,1,0.5717775869505418,0.7752185112427096,0.4282224130494582
ANWE|1|1027|2026-06-15|3178,1,ANWE,2026-06-15 07:36:00,2026-06-15,7.0,2.0,1.0,1.3833333333333333,1,1.81031746031746,network_default,1,5.0,roadworks,0.33333333333333337,2.4055555555555554,5.657529397969478,9.0,GBT,1,0.5719237931918306,0.774953831531297,0.4280762068081694
ANWE|1|1025|2026-06-15|2795,1,ANWE,2026-06-15 07:24:00,2026-06-15,7.0,2.0,1.0,3.5,0,1.81031746031746,network_default,1,5.0,roadworks,0.25,2.26875,6.032217980962,8.0,GBT,1,0.5719237931918306,0.774953831531297,0.4280762068081694
ANWE|1|1023|2026-06-15|3178,1,ANWE,2026-06-15 07:12:00,2026-06-15,7.0,2.0,1.0,0.4,1,1.81031746031746,network_default,1,5.0,roadworks,0.2857142857142857,2.5357142857142856,6.464292437659107,7.0,GBT,1,0.5719237931918306,0.774953831531297,0.4280762068081694
ANWE|79C|1063|2026-06-15|3046,79C,ANWE,2026-06-15 15:41:00,2026-06-15,15.0,2.0,0.0,-0.48333333333333334,1,1.81031746031746,network_default,1,4.0,roadworks,0.4810126582278481,10.283333333333328,22.79777801313501,79.0,GBT,1,0.5741601302177997,0.7709053515660308,0.42583986978220034
ANWE|3C|1015|2026-06-15|3140,3C,ANWE,2026-06-15 07:25:00,2026-06-15,7.0,2.0,1.0,2.55,0,1.81031746031746,network_default,0,0.0,none,1.0,6.925000000000001,3.1937656283592397,2.0,GBT,1,0.5762056068747339,0.7672023894593111,0.4237943931252661
ANWE|79C|1005|2026-06-15|3020,79C,ANWE,2026-06-15 05:42:00,2026-06-15,5.0,2.0,0.0,5.033333333333333,0,1.81031746031746,network_default,0,0.0,none,0.7058823529411764,33.43627450980393,40.21924991500326,17.0,GBT,1,0.5769221103999338,0.7659052906172626,0.4230778896000662
ANWE|79C|1009|2026-06-15|3089,79C,ANWE,2026-06-15 06:24:00,2026-06-15,6.0,2.0,0.0,8.033333333333333,0,1.81031746031746,network_default,0,0.0,none,0.6363636363636364,26.256818181818186,37.63996021169329,22.0,GBT,1,0.5769221103999338,0.7659052906172626,0.4230778896000662
ANWE|79C|1090|2026-07-14|3137,79C,ANWE,2026-07-14 18:22:00,2026-07-14,18.0,3.0,1.0,-0.21666666666666667,1,1.81031746031746,network_default,0,0.0,none,0.4882154882154882,17.57261503928171,33.01441132692042,297.0,GBT,1,0.5771300923596143,0.765528777244222,0.4228699076403857
ANWE|79C|1070|2026-06-15|3136,79C,ANWE,2026-06-15 14:43:00,2026-06-15,14.0,2.0,0.0,-0.06666666666666667,1,1.81031746031746,network_default,1,4.0,roadworks,0.5,10.69887387387387,23.44772146262935,74.0,GBT,1,0.5785622401987751,0.7629361350052332,0.4214377598012249
ANWE|X4|1012|2026-06-15|2792,X4,ANWE,2026-06-15 10:17:00,2026-06-15,10.0,2.0,0.0,0.05,1,1.81031746031746,network_default,1,7.0,specialEvent,0.5,2.1347222222222224,2.989167803628488,12.0,GBT,1,0.5800451264938573,0.7602516400535805,0.4199548735061427
ANWE|82A|1052|2026-06-15|2788,82A,ANWE,2026-06-15 17:12:00,2026-06-15,17.0,2.0,1.0,3.35,0,1.81031746031746,network_default,1,3.0,roadClosed,0.4545454545454546,19.82348484848485,39.872563878349986,66.0,GBT,1,0.5811460237604003,0.758258666509942,0.41885397623959975
ANWE|3A|1053|2026-06-15|3104,3A,ANWE,2026-06-15 16:55:00,2026-06-15,16.0,2.0,1.0,10.166666666666666,0,1.81031746031746,network_default,1,2.0,roadworks,0.7272727272727273,7.619696969696971,8.559604151613742,11.0,GBT,1,0.5841259485613062,0.752864056612429,0.4158740514386938
ANWE|79C|5007|2026-07-12|3162,79C,ANWE,2026-07-12 08:45:00,2026-07-12,8.0,1.0,1.0,0.25,1,1.81031746031746,network_default,0,0.0,none,0.40336134453781514,9.04474789915966,23.50300928766613,238.0,GBT,1,0.5859926124626961,0.7494848023591986,0.41400738753730393
ANWE|1|1043|2026-06-15|3178,1,ANWE,2026-06-15 09:12:00,2026-06-15,9.0,2.0,1.0,0.6,1,1.81031746031746,network_default,1,5.0,roadworks,0.2941176470588235,1.8911764705882352,4.160295619366834,17.0,GBT,1,0.5861348851376418,0.7492272436516182,0.4138651148623582
ANWE|1|1049|2026-06-15|2795,1,ANWE,2026-06-15 09:48:00,2026-06-15,9.0,2.0,1.0,-0.4666666666666667,1,1.81031746031746,network_default,1,5.0,roadworks,0.25,1.6549999999999998,3.8654191121119963,20.0,GBT,1,0.5861348851376418,0.7492272436516182,0.4138651148623582
ANWE|X30|1009|2026-06-15|2794,X30,ANWE,2026-06-15 08:24:00,2026-06-15,8.0,2.0,1.0,1.2666666666666666,1,1.81031746031746,network_default,1,5.0,roadworks,0.5384615384615384,26.056410256410256,37.12417884018991,13.0,GBT,1,0.5864958192249387,0.7485738383713609,0.41350418077506135
ANWE|82A|1036|2026-06-15|3049,82A,ANWE,2026-06-15 13:12:00,2026-06-15,13.0,2.0,0.0,0.55,1,1.81031746031746,network_default,1,3.0,roadClosed,0.45999999999999996,23.949666666666673,44.258766697591525,50.0,GBT,1,0.5877274559211256,0.7463441849554859,0.41227254407887437
ANWE|1|1103|2026-06-15|3178,1,ANWE,2026-06-15 15:12:00,2026-06-15,15.0,2.0,0.0,9.016666666666667,0,1.81031746031746,network_default,1,7.0,roadworks,0.2978723404255319,1.6794326241134752,3.1308524189354685,47.0,GBT,1,0.5886681099068426,0.7446413026210253,0.4113318900931574
ANWE|1|1107|2026-06-15|3178,1,ANWE,2026-06-15 15:36:00,2026-06-15,15.0,2.0,0.0,4.516666666666667,0,1.81031746031746,network_default,1,7.0,roadworks,0.30612244897959184,1.7704081632653061,3.267974272917473,49.0,GBT,1,0.5886681099068426,0.7446413026210253,0.4113318900931574
ANWE|79C|5009|2026-07-12|3206,79C,ANWE,2026-07-12 09:15:00,2026-07-12,9.0,1.0,1.0,-0.08333333333333333,1,1.81031746031746,network_default,0,0.0,none,0.4,8.973680555555552,23.41736642580858,240.0,GBT,1,0.5887949893877038,0.7444116104814663,0.4112050106122962
ANWE|82A|1056|2026-06-15|3106,82A,ANWE,2026-06-15 18:12:00,2026-06-15,18.0,2.0,1.0,1.0333333333333334,1,1.81031746031746,network_default,1,3.0,roadClosed,0.4571428571428572,18.998095238095235,38.875698992618915,70.0,GBT,1,0.589032167561356,0.7439822426924975,0.410967832438644
ANWE|82A|1034|2026-06-15|2788,82A,ANWE,2026-06-15 12:42:00,2026-06-15,12.0,2.0,0.0,0.5833333333333334,1,1.81031746031746,network_default,1,3.0,roadClosed,0.45833333333333337,24.87048611111112,44.94970807232275,48.0,GBT,1,0.589032167561356,0.7439822426924975,0.410967832438644
ANWE|61|1501|2026-06-15|3078,61,ANWE,2026-06-15 04:31:00,2026-06-15,4.0,2.0,0.0,1.1166666666666667,1,1.81031746031746,network_default,0,0.0,none,0.6666666666666667,58.86111111111112,46.403935018327765,6.0,GBT,1,0.592095667992091,0.7384363343730479,0.407904332007909
ANWE|3A|5002|2026-07-12|3104,3A,ANWE,2026-07-12 09:00:00,2026-07-12,9.0,1.0,1.0,0.0,1,1.81031746031746,network_default,0,0.0,none,0.5217391304347826,4.544202898550725,6.836657743991289,23.0,GBT,1,0.5939581077553933,0.7350647271507522,0.40604189224460674
ANWE|X4|1009|2026-06-15|2793,X4,ANWE,2026-06-15 07:46:00,2026-06-15,7.0,2.0,1.0,-0.8666666666666667,1,1.81031746031746,network_default,1,3.0,roadClosed,0.5714285714285714,2.6000000000000005,3.765474245868148,7.0,GBT,1,0.5982129205078701,0.727362165334562,0.4017870794921299
ANWE|20A|1005|2026-07-14|3049,20A,ANWE,2026-07-14 20:35:00,2026-07-14,20.0,3.0,0.0,4.233333333333333,0,1.81031746031746,network_default,0,0.0,none,0.6666666666666667,7.492592592592593,11.69817801314207,9.0,GBT,1,0.5998372385843269,0.724421633959643,0.4001627614156731
ANWE|X4|1002|2026-06-15|2789,X4,ANWE,2026-06-15 05:17:00,2026-06-15,5.0,2.0,0.0,-0.15,1,1.81031746031746,network_default,1,3.0,roadClosed,0.5,0.6833333333333335,1.9563287612827813,2.0,GBT,1,0.6047176571490578,0.7155865270182532,0.3952823428509422
ANWE|1|1057|2026-06-15|2795,1,ANWE,2026-06-15 10:36:00,2026-06-15,10.0,2.0,0.0,-0.9666666666666667,1,1.81031746031746,network_default,1,5.0,roadworks,0.20833333333333337,1.423611111111111,3.56097987880618,24.0,GBT,1,0.6082366216804191,0.7092160840848919,0.39176337831958086
ANWE|1|1063|2026-06-15|3178,1,ANWE,2026-06-15 11:12:00,2026-06-15,11.0,2.0,0.0,5.616666666666666,0,1.81031746031746,network_default,1,5.0,roadworks,0.2222222222222222,1.3870370370370368,3.440570954075571,27.0,GBT,1,0.6082366216804191,0.7092160840848919,0.39176337831958086
ANWE|61|3522|2026-07-11|3101,61,ANWE,2026-07-11 13:21:00,2026-07-11,13.0,7.0,0.0,-18.733333333333334,0,1.81031746031746,network_default,0,0.0,none,0.2753623188405797,11.042512077294687,28.64264961434258,69.0,GBT,1,0.6106789507260644,0.7047946931697199,0.3893210492739356
ANWE|X30|1002|2026-06-15|3161,X30,ANWE,2026-06-15 05:08:00,2026-06-15,5.0,2.0,0.0,-0.8333333333333334,1,1.81031746031746,network_default,1,3.0,roadClosed,1.0,87.51666666666667,1.7054650717945232,3.0,GBT,1,0.6119129609335205,0.702560742944952,0.38808703906647946
ANWE|1|1011|2026-06-15|3178,1,ANWE,2026-06-15 05:55:00,2026-06-15,5.0,2.0,0.0,2.1166666666666667,0,1.81031746031746,network_default,1,3.0,roadClosed,1.0,16.95,0.0,1.0,GBT,1,0.6119129609335205,0.702560742944952,0.38808703906647946
ANWE|3C|5001|2026-07-12|3104,3C,ANWE,2026-07-12 09:32:00,2026-07-12,9.0,1.0,1.0,-0.06666666666666667,1,1.81031746031746,network_default,0,0.0,none,0.6,3.5166666666666657,3.3259431967711275,25.0,GBT,1,0.6164825075083457,0.6942884129948123,0.38351749249165434
ANWE|1|5013|2026-07-12|3049,1,ANWE,2026-07-12 09:40:00,2026-07-12,9.0,1.0,1.0,-0.2,1,1.81031746031746,network_default,0,0.0,none,0.2184873949579832,1.6551820728291318,4.192244514257469,119.0,GBT,1,0.6176343427497294,0.6922032255459263,0.3823656572502706
ANWE|20A|1005|2026-06-16|2788,20A,ANWE,2026-06-16 20:35:00,2026-06-16,20.0,3.0,0.0,4.55,0,1.81031746031746,network_default,0,0.0,none,0.6,4.163333333333333,4.086723082807979,5.0,GBT,1,0.6177664034112693,0.6919641538245195,0.3822335965887307
ANWE|20|1001|2026-07-14|3049,20,ANWE,2026-07-14 19:30:00,2026-07-14,19.0,3.0,0.0,-0.2833333333333333,1,1.81031746031746,network_default,0,0.0,none,0.6666666666666667,16.8,23.37239349698224,6.0,GBT,1,0.6177664034112693,0.6919641538245195,0.3822335965887307
ANWE|20A|1003|2026-06-15|3159,20A,ANWE,2026-06-15 18:20:00,2026-06-15,18.0,2.0,1.0,10.283333333333333,0,1.81031746031746,network_default,0,0.0,none,0.0,0.3333333333333333,0.0,1.0,GBT,1,0.6181155887581793,0.6913320174941214,0.3818844112418207
ANWE|X30|1001|2026-06-15|3054,X30,ANWE,2026-06-15 05:10:00,2026-06-15,5.0,2.0,0.0,2.2333333333333334,0,1.81031746031746,network_default,1,3.0,roadClosed,0.75,65.42916666666667,44.19694219144661,4.0,GBT,1,0.6182586878767939,0.6910729626611373,0.38174131212320606
ANWE|X30|1003|2026-06-15|2794,X30,ANWE,2026-06-15 05:58:00,2026-06-15,5.0,2.0,0.0,1.1333333333333333,1,1.81031746031746,network_default,1,3.0,roadClosed,0.6666666666666667,44.177777777777784,47.49777031803899,6.0,GBT,1,0.6182586878767939,0.6910729626611373,0.38174131212320606
ANWE|1|1015|2026-06-15|3178,1,ANWE,2026-06-15 06:19:00,2026-06-15,6.0,2.0,0.0,0.45,1,1.81031746031746,network_default,1,3.0,roadClosed,0.6666666666666667,6.25,9.346003305037815,3.0,GBT,1,0.6184922121170886,0.6906502096515245,0.3815077878829114
