disruption_id,organisation,operator_noc,reason,planned,severity,modes_affected,services_affected,services_affected_count,stops_affected,stops_affected_names,stops_affected_count,validity_start,validity_end,publication_start,publication_end,expected_delay_minutes,is_synthetic,source,notes
52005dde-4208-0fdf-6a63-ef21d8a712f6,Merseytravel,AMSY,maintenanceWork,True,moderate,bus,13C;418;10G;15G;7A,5,2800S41088A;2800S42040A;2800S44074D;2800S44106A;2800S44014B;2800S44090A;2800S41023A;2800S44094B;2800S42052B;2800S44104B,Jubilee Drive;Crown Street;Edge Lane Drive;Midway Road;Hillside Avenue;Forest Drive;Low Hill;Domville Road;Trowbridge Street;Blue Bell Lane,10,2026-06-23T19:55:00Z,2026-06-25T04:55:00Z,2026-06-21T22:55:00Z,2026-06-25T04:55:00Z,12,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
03cf1a34-af04-6d0e-1050-797b03d8826e,Merseytravel,ANWE,incident,True,severe,bus,1,1,2800S44032B;069000020875;2800S40038B;2800S20019B,Finch Road;Fordton Leisure;Eldon Street;Bebington Station,4,2026-06-09T20:22:00Z,2026-06-12T11:22:00Z,2026-06-09T19:22:00Z,2026-06-12T11:22:00Z,37,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
4614f10f-58b9-5dd8-b53a-acfc46140733,Merseytravel,ANWE,incident,True,severe,bus,X30;X4;3A;110,4,2800S61003B;2800S47052B;2800S61053A;2800S43150B;2800S44188E,Halsall Road;Hornby Road;Cumberland Road;Riverside Drive;Huyton Bus Station,5,2026-02-03T19:46:00Z,2026-02-06T02:46:00Z,2026-02-02T00:46:00Z,2026-02-06T02:46:00Z,36,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
9f986dde-a563-e076-fa13-3a86ed3f2608,Merseytravel,AMSY,roadworks,True,moderate,bus,495;27,2,2800S25076A;2800S21051C;2800S21111B;2800S25085A;2800S25078A;2800S21045C,Second Avenue;Upton Road;Shrewsbury Close;Village Road;Beryl Road;Mount Grove,6,2026-06-05T13:50:00Z,2026-06-06T17:50:00Z,2026-06-04T18:50:00Z,2026-06-06T17:50:00Z,20,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
d3d01acd-b86c-ac3e-7b00-7d7ab0ba379f,Merseytravel,ANWE,routeDiversion,True,moderate,bus,82A;X4;P5,3,2800S48132B;2800S21088A;2800S14024A;2800S52018A,Damwood Road;Park Drive;Leslie Road;County Road,4,2026-01-17T10:07:00Z,2026-01-18T02:07:00Z,2026-01-15T23:07:00Z,2026-01-18T02:07:00Z,8,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
8a3bcea8-619c-9a3e-61b6-bcc8abec08f1,Merseytravel,ANWE,maintenanceWork,True,moderate,bus,X4;3A,2,069000014150;2800S43111A;0610EP1335;069000020870;2800S48181A;2800S44188E;2800S40106D;2800S48042A,Coronation Drive;Clifton Court;Railway Station;Mill Lane;All Saints Road;Huyton Bus Station;Hawthorne Road;No. 1,8,2026-06-30T04:28:00Z,2026-07-01T11:28:00Z,2026-06-29T22:28:00Z,2026-07-01T11:28:00Z,8,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
46145623-36bc-ac9c-9577-60424d463fbc,Merseytravel,AMSY,emergencyEngineeringWork,True,severe,bus,15G;61T;12L,3,2800S40024C;2800S41040A;2800S40021B;2800S44107A;2800S44080A,Belmont Drive;Bankfield Road;Farnworth Street;East Prescot Road;Sandforth Road,5,2026-05-08T16:06:00Z,2026-05-09T17:06:00Z,2026-05-07T19:06:00Z,2026-05-09T17:06:00Z,33,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
ed44aa34-1ea6-5a92-95d8-fa430d03c34c,Merseytravel,AMSY,roadworks,True,moderate,bus,320A,1,2800S11008A;2800S16001B;2800S13013B;2800S11011B;2800S11002B,Vista Road;St Helens Bus Station;Grosvenor Road;Penny Lane;Grange Valley,5,2026-03-10T10:48:00Z,2026-03-11T14:48:00Z,2026-03-08T18:48:00Z,2026-03-11T14:48:00Z,16,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
c5741798-812f-08d5-5d01-921d987568b1,Merseytravel,AMSY,roadworks,True,moderate,bus,KF3,1,069000024280;25001572;2800S13004A;2800S44023D;2800S26003B,Garven Place Alighting Only;Aughton Institute;Mulcrow Close;Acanthus Road;Ennerdale Road,5,2026-04-28T21:33:00Z,2026-04-29T22:33:00Z,2026-04-27T17:33:00Z,2026-04-29T22:33:00Z,5,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
740e0e8f-93f0-f04b-1d72-6c615672552f,Merseytravel,ANWE,unknown,True,minor,bus,3A,1,2800S47182B;2800S46001A;2800S61053B;2800S10055A;2800S23033A,Highfield Road;Broad Lane;Chambres Road;Davies Avenue;Princess Road,5,2026-01-16T11:02:00Z,2026-01-16T22:02:00Z,2026-01-14T23:02:00Z,2026-01-16T22:02:00Z,4,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
020074bd-aa56-5fd7-e33e-01c871f02cbf,Merseytravel,ANWE,roadClosed,True,severe,bus,P12;P10;2,3,2800S27004A;2800S23046B;2800S43047B;2800S41032D;2800S27086C;2800S48042A;2800S10107A;2800S40104B;2800S49001B;2800S10053B;2500IMG817;2800S41025B;2800S14024B;2800S15046D;2800S60050B,Civic Way;Penkett Road;Mossley Hill Station;Greenfield Road;Willaston Road;No. 1;Oxford Street;Anfield Cemetery;Whitney Place;Weedon Avenue;Snape Green;Grantham Street;Leslie Road;The Brooks;St Lukes Road,15,2026-04-14T12:13:00Z,2026-04-17T02:13:00Z,2026-04-12T19:13:00Z,2026-04-17T02:13:00Z,32,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
64252a62-5592-d96a-db14-2a1f7ede4d59,Merseytravel,ANWE,roadworks,True,moderate,bus,P5,1,2800S30013A;2800S16040B,Richmond Way;Lawrenson Street,2,2026-02-02T13:34:00Z,2026-02-03T09:34:00Z,2026-02-02T08:34:00Z,2026-02-03T09:34:00Z,11,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
d2f20e89-5d73-9d46-50d4-e8944e0ebf5c,Merseytravel,ANWE,roadClosed,True,severe,bus,X4;P10,2,2800S14009B;2800S40075B;2800S30002B,Old Lane;Walton Hall Avenue;Thingwall Road,3,2026-03-19T16:32:00Z,2026-03-20T12:32:00Z,2026-03-18T17:32:00Z,2026-03-20T12:32:00Z,13,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
9702b0b7-2843-3af0-af21-718ad75722b7,Merseytravel,ANWE,emergencyEngineeringWork,False,severe,bus,79C;82A;P10,3,2800S27023A;2800S13086A;0610EP19024;2800S41110B;2800S42057C;2800S25114A;2800S61055B;2800S55007B;2800S48056A;2800S48015A;2800S60012A;2800S28043A,Boundary Road;Poynter Street;School Lane;Halkyn Avenue;Fraser Street;Wroxham Drive;Haig Avenue;Central Square;Greenacre Road;Roskell Road;Off Botanic Road;Parkgate Lane,12,2026-06-20T13:38:00Z,2026-06-22T00:38:00Z,2026-06-20T13:38:00Z,2026-06-22T00:38:00Z,32,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
68dd4e14-178c-4ac2-bbff-5b524a7870db,Merseytravel,ANWE,roadworks,True,moderate,bus,P12;1;P10,3,2500ORM00005;2800S64007B;2800S43043C,Blindmans Lane;Cross Green Close;Taggart Avenue,3,2026-05-30T08:49:00Z,2026-05-31T09:49:00Z,2026-05-30T02:49:00Z,2026-05-31T09:49:00Z,19,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
2fc0a1bb-233a-1401-9988-a92023b21c8f,Merseytravel,ANWE,maintenanceWork,True,moderate,bus,P2;79C,2,2800S22012C;2800S41079A,Shaw Street;Kingsley Road,2,2026-04-05T16:25:00Z,2026-04-07T03:25:00Z,2026-04-05T00:25:00Z,2026-04-07T03:25:00Z,17,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
6542b184-d7e2-b02b-7081-5b8520a272de,Merseytravel,AMSY,maintenanceWork,False,moderate,bus,487;9E;52A,3,0610EP1344;0610EP17241;2800S22011A;2800S27009A;0610EP1315;2800S27009C;0610EP1312;2800S28042A,Clayhill;Royal Oak;Whetstone Lane;Needwood Drive;Colliery Green Close;M53;West Vale;Oxford Drive,8,2026-05-12T18:07:00Z,2026-05-13T09:07:00Z,2026-05-12T18:07:00Z,2026-05-13T09:07:00Z,19,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
3e68aab7-0683-51ea-c6b4-71a284d3341d,Merseytravel,ANWE,roadworks,True,moderate,bus,2;X4;79C;1,4,2800S48054B;2800S43125B;1800WK04221;0610EP1318;2800S13072B;2800S14018B;2800S60053A;2800S48175A;2800S43065C;1800WK04091,Lovel Road;Stairhaven Road;Mitchell St;Turrocks Croft;Humber Crescent;Hill School Road;Cobden Road;Rycot Road;Island Road;Scot Ln,10,2026-03-17T13:50:00Z,2026-03-18T00:50:00Z,2026-03-16T00:50:00Z,2026-03-18T00:50:00Z,9,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
454d0be5-21c1-d365-50fc-4422fde2c3bb,Merseytravel,ANWE,roadClosed,True,severe,bus,P5;3A;110;61;X30;82A;2,7,2800S47002B;2800S52035A;2800S42027C;2800S27001B;2800S25068B,Peel Road;M57;Shaw Street;Parkside Road;Cortsway,5,2026-03-28T17:30:00Z,2026-03-29T15:30:00Z,2026-03-27T09:30:00Z,2026-03-29T15:30:00Z,18,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
64a85004-25d2-06be-19ff-5cbfb5dba362,Merseytravel,AMSY,roadworks,False,moderate,bus,86A;487N;26;K3A,4,2800S43064E;2800S41208A;2800S43099B;2800S43022D,Horrocks Avenue;Sandon Street;TA Centre;Mapledale Road,4,2026-03-28T14:42:00Z,2026-03-29T20:42:00Z,2026-03-28T14:42:00Z,2026-03-29T20:42:00Z,13,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
6eb6d767-3e24-bf0d-80b1-6262738fcdcb,Merseytravel,AMSY,specialEvent,False,moderate,bus,H037;12;63A;7A;S10L,5,2800S40022A;2800S41065B;2800S42015F;2800S44007A;2800S40026E;2800S42098C;2800S40024C;2800S40020A,Boundary Lane;St Oswald Street;Pembroke Place;Lordens Road;Victoria Road;Liverpool ONE Bus Station;Belmont Drive;Nevin Street,8,2026-05-14T08:30:00Z,2026-05-15T18:30:00Z,2026-05-14T08:30:00Z,2026-05-15T18:30:00Z,5,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
5a11a15a-14b0-e973-a64c-e098778bb732,Merseytravel,ANWE,roadworks,True,moderate,bus,61;82A;P5;110;1;X30;P12,7,2800S47045B;1800WK38231;2800S23033A;2800S62006B;2800S40020B;2800S60034A;2800S52100A;2800S51016D;2800S61056C;2800S23022B,Watts Lane;Travellers Rest;Princess Road;Ainsdale Station;Caird Street;Fairhaven Road;Admin Road;Houghton Street;King George V College;Kingham Close,10,2026-05-16T09:16:00Z,2026-05-16T16:16:00Z,2026-05-16T03:16:00Z,2026-05-16T16:16:00Z,8,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
3bd6f260-2607-668f-37d8-c8de8ceafa10,Merseytravel,ANWE,roadworks,True,moderate,bus,61;P5,2,2800S48003C;2800S10108A;2800S21037A;2800S43024B;2800S26028B;2800S42021C;2800S53002B;1800WK37081,Gaskill Road;Bradlegh Road;Norwood Road;Green Lane;Hoole Road;James Street Station;St Ambrose Croft;Shepherd's Inn,8,2026-03-18T11:20:00Z,2026-03-18T22:20:00Z,2026-03-17T15:20:00Z,2026-03-18T22:20:00Z,18,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
2a90d50c-6ace-5a73-b747-ec74bdd97d5f,Merseytravel,ANWE,roadworks,True,moderate,bus,79C;82A;110;P10;1;X30;P5,7,2800S25023A;2800S43071B;069000020950;2800S44046B;2800S10001A;2800S21011A;2800S27021A;2800S21025A,Reeds Lane;Blackburne Street;Alder Lane;Nevitte Close;Newton-le-Willows Station;Kelvin Road;Pulford Road;Poulton Road,8,2026-06-12T08:56:00Z,2026-06-12T11:56:00Z,2026-06-10T21:56:00Z,2026-06-12T11:56:00Z,13,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
85311b61-3e69-07fd-89a4-0a3755e21a58,Merseytravel,AMSY,incident,True,severe,bus,345;KF6;61BS,3,2800S43037A;2800S10045A;0610EP1324;2800S21037B;2800S21007D;2800S40036B,Calton Avenue;Wargrave Road;The Quillet;Gorsedale Road;Riverview Road;Cherry Lane,6,2026-02-06T10:10:00Z,2026-02-07T23:10:00Z,2026-02-05T07:10:00Z,2026-02-07T23:10:00Z,44,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
9ba8e52b-3f9d-6f94-6e26-bbbc095620c4,Merseytravel,AMSY,unknown,False,minor,bus,12L;10;49,3,2800S16019B;2800S44002A;2800S16016B;2800S41028B;2800S42023A;2800S42016A;2800S16001E;2800S14021B;2800S44018A;2800S41033B;2800S51126A;2800S41033C;2800S14015A;2800S16018B;2800S44005A,Dunriding Lane;Chatterton Road;Eccleston Street;Holland Street;Queen Square Bus Station;Epworth Street;St Helens Bus Station;No. 411;Seth Powell Way;Belfast Road;Church Street;Fitzgerald Road;Central Avenue;Prescot Road;Churchdown Grove,15,2026-02-24T14:32:00Z,2026-02-24T19:32:00Z,2026-02-24T14:32:00Z,2026-02-24T19:32:00Z,2,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
7cad925f-03a7-f8b5-f622-dcf940ae9716,Merseytravel,ANWE,maintenanceWork,True,moderate,bus,79C;P5;3A,3,2800S43047A;2800S14031A;2800S13010A;2800S40033E,Rose Lane;Park Avenue;Old Whint Road;Hanwell Street,4,2026-04-21T08:32:00Z,2026-04-22T06:32:00Z,2026-04-19T16:32:00Z,2026-04-22T06:32:00Z,15,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
8eeaa30d-936e-cf2f-328d-24859d56d55d,Merseytravel,ANWE,routeDiversion,True,moderate,bus,X30;P5;110;X4,4,2800S27023C;2800S41048B;1800WKQ0271;2800S44004C,Bebington Road;Parliament Street;Leigh Bus Station;Pilch Bank Road,4,2026-01-01T15:00:00Z,2026-01-01T17:00:00Z,2025-12-31T13:00:00Z,2026-01-01T17:00:00Z,10,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
19c90872-6363-ec2b-67d5-467580f9f9fe,Merseytravel,AMSY,roadworks,False,moderate,bus,52A;KF6;44B;60,4,2800S60033A;2800S61085A,Fylde Road;Haig Avenue,2,2026-06-21T12:07:00Z,2026-06-22T12:07:00Z,2026-06-21T12:07:00Z,2026-06-22T12:07:00Z,17,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
27b36fa8-6190-3977-dced-04b7d0c7bc81,Merseytravel,AMSY,roadworks,False,moderate,bus,300T;S017,2,2800S47028C;2800S55026B;2800S47028A;2800S46078B;2800S55001C;2800S47069A;2800S53037B;2800S55031A;2800S46059A;2800S46051C,Bootle Strand Shopping Centre;Sandringham Road;Bootle Strand Shopping Centre;Walton Station;Northway;Hawthorne Road;Old Roan Station;Pilling Lane;Eastbourne Road;Rice Lane Station,10,2026-06-10T09:45:00Z,2026-06-11T01:45:00Z,2026-06-10T09:45:00Z,2026-06-11T01:45:00Z,12,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
83d6707a-7ffe-e3e0-97dc-79d8161b2a24,Merseytravel,AMSY,maintenanceWork,True,moderate,bus,12G;375E;52E;G899;75;329;10A,7,2500LAA16707;2800S14007A;2800S13029A,Ringtail Park;St Ann Place;Derbyshire Hill Road,3,2026-05-22T08:47:00Z,2026-05-22T21:47:00Z,2026-05-20T19:47:00Z,2026-05-22T21:47:00Z,7,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
6720cdc8-1f79-264c-3f34-70cadac69e99,Merseytravel,ANWE,maintenanceWork,True,moderate,bus,P5,1,2800S51026B;2500LAA16008;2800S60052A;2800S43075C;068000000308;2800S15042B;2800S55027A;2800S42023B;2800S43022A;2800S51126A;2800S46046A;2800S43022C,Edenfield Crescent;Noelgate;Milton Street;North Mossley Hill Road;Pendlebury Farm;Lorton Avenue;Balmoral Road;Queen Square Bus Station;Ensworth Road;Church Street;Higher Lane;Wyndcote Road,12,2026-05-24T19:00:00Z,2026-05-26T00:00:00Z,2026-05-23T23:00:00Z,2026-05-26T00:00:00Z,6,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
02be9d17-60f0-5e5a-d0b7-6c7633737a8d,Merseytravel,ANWE,roadworks,True,moderate,bus,P5;79C;P10;2;X30;1;61;3A,8,2800S40103A;2500ORM0010;2800S41041B;2800S16001S;2800S27006A;2800S61040B;2800S27023A;2800S10005C,Priory Road;Fire Station;Queens Drive;St Helens Bus Station;Tudor Avenue;Vaughan Road;Boundary Road;Cole Avenue,8,2026-01-21T19:51:00Z,2026-01-21T22:51:00Z,2026-01-19T23:51:00Z,2026-01-21T22:51:00Z,12,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
5abd2669-4d34-cf06-ed6d-f6eb6ebc840c,Merseytravel,ANWE,roadClosed,True,severe,bus,110,1,2800S15052B;2800S10109A;2800S44124A,Millwood Avenue;Peartree Crescent;Liverpool Road,3,2026-05-03T11:01:00Z,2026-05-05T11:01:00Z,2026-05-02T20:01:00Z,2026-05-05T11:01:00Z,26,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
ac1caae1-ba1f-7ed2-8031-fea342860939,Merseytravel,ANWE,specialEvent,True,moderate,bus,X4,1,2800S43051B;2800S15132B;2800S64007B;2800S40118C;2800S46053D;2800S47078B;2800S41090A;2800S41005A;2800S53009A;2800S23026A,Rose Lane;Grafton Street;Cross Green Close;Oriel Road;Cavendish Drive;Kirkstone Road West;Botanic Place;Hill Street;Abbeystead Avenue;St Nicholas Road,10,2026-05-29T07:03:00Z,2026-05-29T11:03:00Z,2026-05-28T11:03:00Z,2026-05-29T11:03:00Z,17,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
2ac0e12e-c25b-1625-434c-ebb5e5c4cf7c,Merseytravel,AMSY,emergencyEngineeringWork,True,severe,bus,18S;13L;487E;13G,4,0610EP1412;2800S27017B;2800S27005B;2800S27008B,Red Gates;Waterfield Close;Quarry Road East;Beechway,4,2026-03-17T18:25:00Z,2026-03-18T12:25:00Z,2026-03-17T04:25:00Z,2026-03-18T12:25:00Z,36,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
a06d41c8-f155-6e75-d23a-0574afce6279,Merseytravel,AMSY,constructionWork,False,moderate,bus,786A;10G;487R;437S,4,2800S25067A;2800S31007B;2800S25004B;2800S21084B;2800S31013A,Brookdale Avenue North;Abbots Way;Salacre Lane;Boundary Road;Broxton Avenue,5,2026-04-27T13:37:00Z,2026-04-28T03:37:00Z,2026-04-27T13:37:00Z,2026-04-28T03:37:00Z,8,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
c20cfa51-439f-38c0-7d9e-b6f585cb2e36,Merseytravel,ANWE,roadworks,True,moderate,bus,79C;1;110,3,2800S43038B;2800S53013B;2800S61117B;2800S13039A;2500LA00189;2800S27009C;2800S25066B;2800S40105A;2800S42035B;2800S21005D;2800S41099D;25001557,Greenbank Road;Higher End Park;Wight Moss Way;Gaskell Street;Derby St West;M53;Norwood Road;Feltwell Road;Great Richmond Street;Elmswood Road;Grove Park;Northway ASDA,12,2026-02-02T09:27:00Z,2026-02-03T19:27:00Z,2026-02-01T14:27:00Z,2026-02-03T19:27:00Z,16,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
a302bb8e-5a6a-8665-243e-f242a2b13ff6,Merseytravel,AMSY,emergencyEngineeringWork,True,severe,bus,217;495;410S,3,2800S22058A;2800S23046B;2800S22016B;2800S20001B;2800S20017B;2800S27006A,Hamilton Street;Penkett Road;Argyle Street;Birkenhead Central Station;Town Lane;Tudor Avenue,6,2026-05-10T17:35:00Z,2026-05-11T05:35:00Z,2026-05-09T19:35:00Z,2026-05-11T05:35:00Z,37,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
9d5481ac-5ac3-fbea-31c7-083ef34d19f4,Merseytravel,ANWE,emergencyEngineeringWork,False,severe,bus,110,1,2800S61058A;2800S55017A;2800S46034C;2800S22043D;2800S46027A;2800S46046B;2800S23005D;2800S41004B,Town Lane Kew;Gordon Avenue;Muirhead Avenue East;Birkenhead Bus Station;Aintree Hospital;Seeds Lane;Stanford Avenue;Pleasant Hill Street,8,2026-05-25T21:39:00Z,2026-05-27T17:39:00Z,2026-05-25T21:39:00Z,2026-05-27T17:39:00Z,36,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
3b86a11e-e3e4-eaef-5296-8c5b1fa7aa44,Merseytravel,ANWE,specialEvent,False,moderate,bus,3A,1,2800S60030B;2500DCL2183;2800S42018B;2800S53024B;2500IMG1164;2800S46080A;2800S55042B;2800S23004D;2800S40083B;2500LAA07575;2800S40078A;2800S25067A,Fleetwood Road;Plough Lane;Cumberland Street;Chapel Lane;Bus Station;Seventh Avenue;Douglas Drive;Rowson Street;Sharpeville Close;Aspen Way;Oxton Street;Brookdale Avenue North,12,2026-03-26T17:24:00Z,2026-03-27T08:24:00Z,2026-03-26T17:24:00Z,2026-03-27T08:24:00Z,17,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
28460f03-7ea7-6153-f0b9-7fb44420cd41,Merseytravel,ANWE,insufficientDemand,True,minor,bus,X4;82A;79C;3A;P12;P10;X30;61,8,2800S47093B;2800S61012C;2800S50046A;2500LA00308;2800S42023H,Duke Street;Lulworth Road;Chapel Lane;Denshaw;Queen Square Bus Station,5,2026-03-14T07:56:00Z,2026-03-14T12:56:00Z,2026-03-13T10:56:00Z,2026-03-14T12:56:00Z,4,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
1e89537a-76c5-2978-e0c3-4dbebfc46bf9,Merseytravel,AMSY,routeDiversion,True,moderate,bus,320,1,2800S50002B;069000020190,Belle Vale Interchange;Perrins Road,2,2026-06-23T07:41:00Z,2026-06-23T16:41:00Z,2026-06-22T18:41:00Z,2026-06-23T16:41:00Z,15,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
57f9ce7a-e02e-d051-bf1d-df82f79c6af3,Merseytravel,ANWE,incident,False,severe,bus,3A,1,2800S20004E;2800S60051B;2800S40115B;2800S40133B,Storeton Road;Tithebarn Road;Monash Road;Penrhyn Street,4,2026-01-17T07:56:00Z,2026-01-18T05:56:00Z,2026-01-17T07:56:00Z,2026-01-18T05:56:00Z,22,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
6eb2c55a-15b0-9ee0-df7c-8a647ff45e95,Merseytravel,ANWE,roadworks,True,moderate,bus,X4;3A,2,2800S53026A;2500LAA07567;2800S40025E;2800S51088A;2800S53004B;2800S61005B,Granams Croft;Flimby;Windsor Road;Meadow Drive;Elton Avenue;Clifford Road,6,2026-02-08T09:03:00Z,2026-02-09T04:03:00Z,2026-02-07T01:03:00Z,2026-02-09T04:03:00Z,9,True,synthesised_from_amsy_anwe_distributions,Synthetic event aligned to published AMSY timetable lines/stops and/or ANWE AVL-observed lines; reason mix informed by Merseytravel catalogue
